"","Name","p","t","ValueAtRandomPoints"
"6803","pine",554.124661409638,15.6384195508033,5.09433861777527e-08
"6804","pine",898.776627843267,16.8269681016149,2.84258729524914e-08
"6805","pine",1232.2194393552,13.068913712365,1.61746585619331e-08
"6806","pine",974.496358880348,10.8346512410982,2.88002904137791e-08
"6807","pine",765.528673807609,10.5639845253712,1.73882274088273e-08
"6808","pine",1193.19661902587,15.6604010833324,8.74063311354643e-09
"6809","pine",1305.3706363472,14.5333145069619,9.53559039616646e-09
"6810","pine",672.179145802833,18.4060494884571,2.63630363391626e-08
"6811","pine",618.334382926594,13.6166006426792,4.56643706505796e-08
"6812","pine",553.636803584086,14.0174576176137,4.4793037699378e-08
"6813","pine",666.190181543251,13.7301624975568,4.72242545330095e-08
"6814","pine",1261.43195305293,11.298137382829,6.66467796506576e-09
"6815","pine",782.550233396622,19.0894392779038,6.1490401417111e-09
"6816","pine",379.27444548734,16.5373024707266,1.01112062460356e-08
"6817","pine",634.412231341109,17.0759442092738,3.74877543858833e-08
"6818","pine",995.154889435946,11.896954362616,3.18454416977149e-08
"6819","pine",947.230706732785,16.4977073675575,2.82462436050222e-08
"6820","pine",1082.69229664818,14.7331019980831,1.92238295263843e-08
"6821","pine",761.448956329651,14.2726700357468,4.0556816728049e-08
"6822","pine",539.328249190391,16.0001971516344,4.79590376719707e-08
"6823","pine",845.907202427863,14.6085502548299,3.86883051540535e-08
"6824","pine",1043.43414430668,15.0416987996892,2.22041785413939e-08
"6825","pine",476.665288714203,17.779702485462,1.63812434983565e-08
"6826","pine",722.483015733768,18.9736547191998,1.15896351443632e-08
"6827","pine",660.75019991257,11.2040833937515,1.62508101941578e-08
"6828","pine",418.258680517846,15.3990871710621,1.67793805208188e-08
"6829","pine",587.878537937068,17.3124971513494,3.66187113800873e-08
"6830","pine",975.170000568715,12.2132066660015,3.81930065998137e-08
"6831","pine",1040.23333901594,9.83620750959217,1.97067062612226e-08
"6832","pine",832.946641046291,12.3291141401496,3.57785576507539e-08
"6833","pine",669.292105604559,14.1331784183651,4.97350423399267e-08
"6834","pine",683.893258106869,10.9635599511734,1.5808322112543e-08
"6835","pine",1026.96863398688,15.056227376301,2.39131102118247e-08
"6836","pine",1082.90191202308,14.2591454978813,1.87215380649443e-08
"6837","pine",1019.92799032275,11.9031975618064,2.67174494070715e-08
"6838","pine",740.927130706573,13.600342049737,3.98316762194525e-08
"6839","pine",435.63449142986,16.583357058272,1.84096064411295e-08
"6840","pine",1114.58383014812,14.2115989242635,1.7564146063102e-08
"6841","pine",452.702487995631,13.7402026804353,1.39544308783545e-08
"6842","pine",820.860930393857,9.44616912822406,5.28575287899213e-09
"6843","pine",1092.43335237957,10.4649955993832,1.41996914907892e-08
"6844","pine",1339.34911302048,13.2080477229401,7.80903525718918e-09
"6845","pine",1175.80505490782,13.9953482045745,1.67929613806178e-08
"6846","pine",850.341521355909,18.5587923120748,6.79014675254472e-09
"6847","pine",1007.91482290205,16.4330809761442,1.90270417366229e-08
"6848","pine",849.626717944275,9.56215179721257,6.38388810959123e-09
"6849","pine",468.776872189946,15.1890491479248,3.00633563189909e-08
"6850","pine",902.597256274752,15.6870288662267,3.63967945185892e-08
"6851","pine",1140.80530105435,9.01322433730075,8.51437231062919e-09
"6852","pine",1213.99706801321,12.4157900278146,1.60790497468568e-08
"6853","pine",1100.59394941982,9.32844660661624,1.27737270547309e-08
"6854","pine",743.47208676454,10.0579865844166,1.13684348939799e-08
"6855","pine",820.142845850565,11.7241375519202,3.33941583828438e-08
"6856","pine",977.40950692161,15.4773840817177,3.16595726898898e-08
"6857","pine",706.863937176986,13.4948200210875,4.24843582120099e-08
"6858","pine",572.127967494698,19.7948087469958,9.95897584126383e-09
"6859","pine",977.015004269492,10.558452021678,2.7179949386039e-08
"6860","pine",772.347601407938,15.4781755375801,3.76968806203419e-08
"6861","pine",962.042204200599,16.0619996198475,3.1477043339057e-08
"6862","pine",1295.97547725476,14.8834221412488,9.01755335958236e-09
"6863","pine",472.844843944392,16.2575663529366,2.97010834645086e-08
"6864","pine",1147.75527097636,12.775684949281,1.43888222361219e-08
"6865","pine",773.183169351759,17.7216813726504,2.1679269885387e-08
"6866","pine",580.775790412751,17.9340352086276,3.06653164207222e-08
"6867","pine",974.069932608905,15.6497697082088,3.20199446142779e-08
"6868","pine",458.217110559272,14.3660742401793,2.24197950744439e-08
"6869","pine",993.774790449764,11.6942060188499,3.06168424617658e-08
"6870","pine",486.273731788204,19.0859845683059,1.12132413452507e-08
"6871","pine",609.373039856801,19.0720252564487,1.92723251886091e-08
"6872","pine",1203.47398990838,15.8433771145224,7.09031132543117e-09
"6873","pine",1164.16736081112,12.3519081044847,1.47889911571056e-08
"6874","pine",673.066934302831,12.5182496482773,3.3457948547875e-08
"6875","pine",406.734589418747,17.2079375022449,9.4003178401501e-09
"6876","pine",1299.1108555102,13.6730973139259,1.17688947754453e-08
"6877","pine",589.95275574217,14.458434236872,5.07716341458223e-08
"6878","pine",1075.07671838504,16.2139466534805,1.24410657824602e-08
"6879","pine",1197.8056512988,10.7472124534633,7.80375552365207e-09
"6880","pine",415.988263674227,18.2234062296155,6.78930573419967e-09
"6881","pine",700.357408821699,16.4645319514009,3.52185169043007e-08
"6882","pine",846.135564483554,10.0857444831098,1.34829274025849e-08
"6883","pine",470.857122563328,18.5640077097631,1.22502827087002e-08
"6884","pine",500.91557016166,17.2786021483912,2.58142726722072e-08
"6885","pine",512.445877785618,15.2565760916694,4.24773198856807e-08
"6886","pine",959.167172182103,12.2370526725504,4.07419970373833e-08
"6887","pine",783.476247248156,14.1266935879806,3.83495216661971e-08
"6888","pine",1188.30533680104,13.8164356343229,1.64353558600198e-08
"6889","pine",1140.15382576825,15.3310746164437,1.4762679706793e-08
"6890","pine",456.280620695868,19.3463019787461,7.68574051555076e-09
"6891","pine",1101.80929312932,13.9986560542204,1.75328438439536e-08
"6892","pine",1171.3136164791,12.7386566914063,1.48104590860844e-08
"6893","pine",923.234567309348,13.857395993722,4.17011277896815e-08
"6894","pine",1006.26772387715,9.67980910691122,1.97216261480678e-08
"6895","pine",952.691172815004,14.9314094911625,3.42122466096893e-08
"6896","pine",503.914971936062,11.6846648162636,6.49772187917914e-09
"6897","pine",740.209925628522,17.7173120867622,2.43939423703438e-08
"6898","pine",976.325807430191,13.1548899014595,4.11103613047444e-08
"6899","pine",864.370297933246,11.3905773537445,3.39734210606229e-08
"6900","pine",609.997156429259,12.2338140766319,2.5289737477167e-08
"6901","pine",1211.03769156746,10.7608400210789,6.84692467515714e-09
"6902","pine",974.84143251227,12.1509791583631,3.77187553398113e-08
"6903","pine",945.082261953523,10.9463197572708,3.13221101539851e-08
"6904","pine",813.543665679337,12.5273142992436,3.4534435657879e-08
"6905","pine",894.685504874428,17.4938380455024,1.65899459191149e-08
"6906","pine",736.734338593589,10.10943539427,1.16092577839537e-08
"6907","pine",729.466970824072,12.8813299255007,3.57000402701363e-08
"6908","pine",805.65647895764,14.6848056968373,3.86524895312297e-08
"6909","pine",960.584833967913,15.9118540400477,3.27268881854133e-08
"6910","pine",1118.74222496126,11.8762869263843,1.41473487246023e-08
"6911","pine",511.367213523003,14.5379087981589,4.05150046179889e-08
"6912","pine",677.23171286236,12.6435219256334,3.50795719816533e-08
"6913","pine",895.14949191281,16.9350746731097,2.69521884976744e-08
"6914","pine",1363.61743779998,14.3907014447724,6.20622661048027e-09
"6915","pine",1170.17007827147,16.0693294814612,7.0876350063994e-09
"6916","pine",1218.92393419436,12.6187253049946,1.61907926727581e-08
"6917","pine",737.618826398752,16.2403698843391,3.31346483040079e-08
"6918","pine",745.825131456197,16.8464065576615,2.79224942292045e-08
"6919","pine",636.89383258965,19.2730710564809,1.49286515041976e-08
"6920","pine",731.071383360943,15.6140619417159,3.98189918013655e-08
"6921","pine",650.369368134927,13.6634478670282,4.6880089169411e-08
"6922","pine",658.03972703702,14.0770670104759,4.99231347228381e-08
"6923","pine",394.229403081287,17.5443938597959,6.36047145233151e-09
"6924","pine",550.640550955777,18.657693127777,2.11877468217668e-08
"6925","pine",579.183124437866,13.4478377265016,4.10126742612867e-08
"6926","pine",582.983935000332,18.102966219454,2.95250138792537e-08
"6927","pine",825.341062753787,15.7538960847973,3.41059475882663e-08
"6928","pine",1240.04839028733,15.6779933934984,6.84126071899383e-09
"6929","pine",840.404645296341,11.11189461602,2.96886960847075e-08
"6930","pine",1205.50752674892,12.5479453646254,1.59836294758845e-08
"6931","pine",944.801453514483,9.67811850586006,1.51707574302353e-08
"6932","pine",704.917976883331,10.9949995542132,1.77389447418364e-08
"6933","pine",739.584787781232,16.0634353263978,3.46626209358804e-08
"6934","pine",973.801720560439,13.7045154255391,3.66440060457931e-08
"6935","pine",845.898210401591,14.3363122044228,3.85739397313462e-08
"6936","pine",640.568162875888,18.6953752988519,2.47084948733964e-08
"6937","pine",968.044679997759,16.2777509672561,2.82676346675046e-08
"6938","pine",462.448058570139,14.0574498898531,2.06455414892395e-08
"6939","pine",462.696954531428,18.3187473437673,1.20035537183486e-08
"6940","pine",757.808023921493,10.5518483525018,1.6854683875925e-08
"6941","pine",756.095502409709,12.4146488114938,3.29959473153606e-08
"6942","pine",1254.25158374407,12.0438569956099,1.31215565175609e-08
"6943","pine",1192.80913389074,13.1739274222489,1.55075858419861e-08
"6944","pine",1015.54724682914,14.5321961885132,2.43530814398024e-08
"6945","pine",1054.66815931856,12.8428205975904,2.3712451674769e-08
"6946","pine",677.600963090226,14.2032679499382,4.94776118145203e-08
"6947","pine",1109.98742980151,9.90767210244499,1.22021513124935e-08
"6948","pine",687.318081616528,10.1641102773099,9.25370774659963e-09
"6949","pine",427.046803178426,16.0555814920876,1.89542417785498e-08
"6950","pine",575.915425460524,18.8007365667247,2.19344306101512e-08
"6951","pine",896.873619770435,17.8663169359269,1.03732684809855e-08
"6952","pine",547.74656579101,12.6934666534126,2.51630928511407e-08
"6953","pine",747.512714383589,15.2921011247502,4.07155416396098e-08
"6954","pine",590.698536266094,12.1031585821465,2.17833690824285e-08
"6955","pine",1180.15891374532,15.5540368577223,1.03093426614744e-08
"6956","pine",736.964762473307,11.1518272775712,2.23717295065274e-08
"6957","pine",950.347522681211,9.31988324190223,1.03386977404874e-08
"6958","pine",403.638982847373,15.5341636448041,1.40816857960021e-08
"6959","pine",1161.70867683548,10.4714049289754,8.86473520266823e-09
"6960","pine",479.098754584334,15.4495186559273,3.34070704109565e-08
"6961","pine",1289.11035098966,14.48938833248,1.0658449774234e-08
"6962","pine",563.555949899527,12.739203358573,2.83795629461542e-08
"6963","pine",1126.44450581265,13.6276844514973,1.57706331765783e-08
"6964","pine",1136.38929480004,11.8598535519983,1.41337948254515e-08
"6965","pine",497.811927820429,19.0902935008371,1.2217047651277e-08
"6966","pine",600.714641660569,11.2300200669935,1.21812388510114e-08
"6967","pine",1095.92493589931,14.7453927428582,1.87401449007411e-08
"6968","pine",1147.17626762468,9.52245228596131,8.42471891603806e-09
"6969","pine",679.242016194153,12.9808588207581,3.89464724362688e-08
"6970","pine",1136.72263037796,8.786663641242,7.75694289908636e-09
"6971","pine",884.796093421456,16.4516043486921,3.29283622083849e-08
"6972","pine",1181.12273901855,12.2620115581623,1.53458096972351e-08
"6973","pine",1187.74877981173,11.6253490237964,1.42539172721235e-08
"6974","pine",921.369417544306,9.65194841772306,1.21910285775837e-08
"6975","pine",700.600896640608,15.8390016342628,4.09387260148004e-08
"6976","pine",459.352129076694,15.8491284650607,2.74403328297346e-08
"6977","pine",1141.57337013218,10.0340738857545,9.13786719203891e-09
"6978","pine",679.120728013255,11.8538428290633,2.52780900049239e-08
"6979","pine",805.970778951572,14.8956482634164,3.87898361753396e-08
"6980","pine",570.392290705987,11.9646806272618,1.8046245101075e-08
"6981","pine",1285.86612950661,12.6706710798053,1.25635616081049e-08
"6982","pine",1254.43996329649,12.9532273231341,1.5578331283361e-08
"6983","pine",838.143347406153,13.0786355430808,3.86790430856709e-08
"6984","pine",1155.99360165803,14.4898388085181,1.75287472650257e-08
"6985","pine",725.48550105677,19.3589349824379,6.65232879446769e-09
"6986","pine",849.756308840761,14.9607059861043,3.85102254703243e-08
"6987","pine",607.524106678467,14.4795240752557,5.17238640384472e-08
"6988","pine",1163.20954959702,10.4913358937959,8.85083946550724e-09
"6989","pine",614.770389999857,19.0635734309546,1.93506637249272e-08
"6990","pine",1039.10679294423,12.5063795143681,2.59806521745674e-08
"6991","pine",389.868401973016,15.1678297677472,1.03189702203543e-08
"6992","pine",970.324520626014,10.2112206917802,2.45215299948671e-08
"6993","pine",1073.66399699236,12.8752854672872,2.01714928516811e-08
"6994","pine",950.948737512406,11.0194658712597,3.15940832671123e-08
"6995","pine",995.772386720728,12.2635737884751,3.45730275020552e-08
"6996","pine",491.936234115745,14.043411003654,3.06268866937923e-08
"6997","pine",1002.35201143999,15.452540275023,2.80184679853347e-08
"6998","pine",486.160066511586,19.5054165827081,8.4719004646479e-09
"6999","pine",920.198179381608,10.3519058709983,2.39413796515472e-08
"7000","pine",511.034791875063,19.8043389383081,7.8765582544768e-09
"7001","pine",723.35952919083,15.2479523646447,4.31910395302859e-08
"7002","pine",1346.90815344816,12.859628621039,6.14424689246617e-09
"7003","pine",972.989935326554,15.4324675828333,3.22241717201053e-08
"7004","pine",818.825391745847,15.4859455832636,3.61595941550794e-08
"7005","pine",730.991150892742,16.1880196594406,3.43081474738569e-08
"7006","pine",824.664425091096,10.6176354070559,2.12680998124011e-08
"7007","pine",517.729726213527,15.4473957174823,4.4029866795635e-08
"7008","pine",1175.91763049871,13.5629397036539,1.56539462182009e-08
"7009","pine",1263.63381092112,12.2467995185905,1.32874637493608e-08
"7010","pine",1009.42559284747,14.4491861836678,2.52881985199534e-08
"7011","pine",878.724451159136,10.4559008452054,2.23237540914259e-08
"7012","pine",808.113439390414,13.7770091846334,3.69613692404158e-08
"7013","pine",1299.71974594614,13.8569664974661,1.1431894627197e-08
"7014","pine",589.992711309015,11.8753006907793,1.86018289193099e-08
"7015","pine",906.859581507048,15.1357455618827,3.7855375410294e-08
"7016","pine",913.830941017099,13.5270215945239,4.47580043768081e-08
"7017","pine",418.143494833337,13.6999878693175,5.803035244651e-09
"7018","pine",1073.43388443459,8.62561677352195,8.48389469147693e-09
"7019","pine",1276.43208078086,15.2863763301575,8.04784612542545e-09
"7020","pine",764.555244750958,13.1417464417032,3.51908058053246e-08
"7021","pine",1245.58211217749,15.6756377369212,6.73284830882232e-09
"7022","pine",1180.70435396024,14.2846505684452,1.713272561435e-08
"7023","pine",731.3017687418,16.511297271554,3.13825487570864e-08
"7024","pine",1014.97088127461,10.122294369255,2.28601107163343e-08
"7025","pine",609.406753192054,20.0476333334497,6.37764113451227e-09
"7026","pine",503.387426883487,15.6145361955522,4.04157603434331e-08
"7027","pine",748.070213865642,18.3209755490256,1.74443986430452e-08
"7028","pine",1210.84022410694,13.3301248194413,1.60270572157119e-08
"7029","pine",565.477880929355,17.4530649834375,3.38371018551008e-08
"7030","pine",1044.22765302171,15.8763994469958,2.0092829447684e-08
"7031","pine",948.867102978366,10.6469093234762,2.86863534279809e-08
"7032","pine",644.237333328188,13.7162178818898,4.73509095144659e-08
"7033","pine",738.789742108255,13.8203101172336,4.14404825784898e-08
"7034","pine",1289.68933277387,14.1122552608491,1.16634582479089e-08
"7035","pine",434.995153312188,16.8430008316379,1.62755548113772e-08
"7036","pine",416.192528552809,14.1144095806895,8.39413390378090e-09
"7037","pine",1235.40079443721,15.6576369295959,7.06393473379617e-09
"7038","pine",661.672803148815,12.5219378222895,3.3114166891737e-08
"7039","pine",477.375217520474,16.0345574071192,3.21040964413122e-08
"7040","pine",431.50346606135,18.1657146816347,8.41160796208888e-09
"7041","pine",682.637573600922,17.587306769743,3.13546374964193e-08
"7042","pine",1054.31776777621,9.76973231830887,1.81994157288014e-08
"7043","pine",949.366876297653,10.421612944847,2.6366073533626e-08
"7044","pine",941.710121693532,11.6038028808652,3.67156100688998e-08
"7045","pine",525.687672928693,19.1973295159707,1.3828750811964e-08
"7046","pine",1131.27112576745,10.8934429934992,1.21655052324633e-08
"7047","pine",667.612994654046,18.0920405971366,3.01293690865048e-08
"7048","pine",624.241631314496,12.0598144740639,2.36667531480999e-08
"7049","pine",887.140350795283,13.9269643922765,4.17418631601544e-08
"7050","pine",794.124107484036,15.4833483990414,3.66757548831959e-08
"7051","pine",850.709110757749,16.5346774445906,3.10933231676186e-08
"7052","pine",467.571186316292,15.2163875340612,2.97480025480335e-08
"7053","pine",636.161840157301,11.8866186031128,2.20585415050532e-08
"7054","pine",878.85651042241,11.1002019425658,3.18728736492639e-08
"7055","pine",539.60642984622,17.0524064833884,3.62035715789913e-08
"7056","pine",805.015070893961,13.2324362010126,3.57399916566312e-08
"7057","pine",1200.72936137559,10.6088397065104,6.67958783060435e-09
"7058","pine",671.45399932028,12.8871286844836,3.79876972245945e-08
"7059","pine",675.897945291293,12.4994561085424,3.33043561966179e-08
"7060","pine",1135.28233160483,15.670876711457,1.23731399162745e-08
"7061","pine",978.644225343112,14.4751313986962,3.01740089662151e-08
"7062","pine",940.363477113189,11.3877579026153,3.50073691875146e-08
"7063","pine",538.012350111335,12.4897242379292,2.06059653980257e-08
"7064","pine",802.552950418258,16.2400007958764,3.01553261755608e-08
"7065","pine",788.697844245827,9.46986727084947,5.87230260698458e-09
"7066","pine",927.438795854408,13.544109584521,4.41198230639996e-08
"7067","pine",1145.25130336057,11.8529347288723,1.42678515446432e-08
"7068","pine",729.548297299888,10.151168784627,1.16841772022988e-08
"7069","pine",1120.54514613732,10.8722728721754,1.25256106284318e-08
"7070","pine",878.240850524492,18.3500050716328,6.71444416345359e-09
"7071","pine",1075.22311931434,16.162354698643,1.30153622448108e-08
"7072","pine",748.230248556443,13.0127842067532,3.53592415120868e-08
"7073","pine",794.285129158247,13.9401469522274,3.7354818146112e-08
"7074","pine",732.618243230767,10.0125986472027,1.04917696493909e-08
"7075","pine",1227.98999954808,13.3646260334806,1.61131757756492e-08
"7076","pine",784.580355250018,16.0158700339792,3.21030593248085e-08
"7077","pine",367.510159926891,16.7309009578428,8.31265291686096e-09
"7078","pine",530.711274248776,17.2783715394473,3.16873130522374e-08
"7079","pine",562.363753762972,19.692007795031,1.09570514140828e-08
"7080","pine",949.283991196808,17.0449242596945,1.78957557696032e-08
"7081","pine",525.207929530374,12.7919493635178,2.20898277955824e-08
"7082","pine",1079.63845133962,15.0651804415394,1.9544713018656e-08
"7083","pine",1047.43369997252,12.1897228234099,2.25895463960811e-08
"7084","pine",702.721084001137,13.9093129343844,4.59942415298716e-08
"7085","pine",592.512924943249,14.8901137434198,5.28237944873956e-08
"7086","pine",639.137383772267,15.8798749092341,4.72416950542593e-08
"7087","pine",1103.86495187215,16.6807884069703,5.8272844742052e-09
"7088","pine",1046.02884878187,15.4146730747571,2.2198067119442e-08
"7089","pine",1008.61840824181,11.9375066969974,2.93610591546288e-08
"7090","pine",1060.6733031075,16.016930106988,1.64097707371521e-08
"7091","pine",839.829123216775,13.1302161661687,3.9007078315619e-08
"7092","pine",772.755061833904,12.8028449943021,3.37039213490038e-08
"7093","pine",485.195587381393,14.4367979761568,3.21988977622589e-08
"7094","pine",1056.80492458618,13.2957789400652,2.3218868659239e-08
"7095","pine",1255.31733895134,11.8708925236385,1.18976158162433e-08
"7096","pine",518.803736464583,17.0429587951678,3.26989444693832e-08
"7097","pine",367.433404475286,15.4701507133178,8.27414255217705e-09
"7098","pine",452.155023296556,14.2080460905376,1.88681685158865e-08
"7099","pine",1216.33875424857,10.9255813757163,7.62692597251879e-09
"7100","pine",872.205283345495,18.5826909482224,5.27287684839872e-09
"7101","pine",882.851625950473,11.1030187522445,3.21115860868216e-08
"7102","pine",1146.95144603233,15.7209550562387,1.10898896474377e-08
"7103","pine",1236.52874500153,12.6381889332414,1.60593094537579e-08
"7104","pine",693.404644112521,13.6102105192944,4.46553856702593e-08
"7105","pine",1063.86692193273,10.6002552382412,1.74174560728621e-08
"7106","pine",635.443754462841,15.2493949707302,5.21116195274322e-08
"7107","pine",618.155026365847,20.0442770924509,6.00735373674273e-09
"7108","pine",569.828849546559,14.712657807886,5.05360590557374e-08
"7109","pine",1028.61965439936,9.91992612119416,2.09801103895413e-08
"7110","pine",1064.17578497383,12.9389737221235,2.1955597939737e-08
"7111","pine",985.974553117023,11.5497757880674,3.10002954902162e-08
"7112","pine",462.228994948977,19.6553372417105,6.26906275377343e-09
"7113","pine",395.610207595496,17.5262986428545,6.55186165359678e-09
"7114","pine",1246.84486188834,14.4517204476964,1.3515222343512e-08
"7115","pine",845.914211891826,14.0476870552991,3.87346227967183e-08
"7116","pine",1059.24761781876,12.2410218521998,2.06148108890694e-08
"7117","pine",955.407798298324,9.95857116357374,2.05870726536134e-08
"7118","pine",1164.46231557752,12.3394128538262,1.48025795989494e-08
"7119","pine",1144.60160201162,10.928713574606,1.18407540541276e-08
"7120","pine",580.071700433509,18.0933468004564,2.93350055990988e-08
"7121","pine",1094.65167296943,15.8655404053121,1.41022201752524e-08
"7122","pine",1103.85076844905,11.547214646181,1.4042848666832e-08
"7123","pine",470.430780306378,18.3316806848542,1.30100788759347e-08
"7124","pine",638.288231488182,19.2855252580088,1.46324892088855e-08
"7125","pine",784.650200633657,10.0589600259283,1.21622374332108e-08
"7126","pine",433.401661315166,13.5102332844608,7.24597890544653e-09
"7127","pine",1077.85064731257,10.2664021447932,1.59425167626978e-08
"7128","pine",689.216254901645,19.4173030031807,8.51621726421624e-09
"7129","pine",821.401294890219,18.3772832563464,1.04998388107954e-08
"7130","pine",1112.18380983859,14.3686087258651,1.79171369710456e-08
"7131","pine",990.967046821798,9.0727687636271,1.09895443890819e-08
"7132","pine",623.237423749219,14.1376959337799,5.02498458251289e-08
"7133","pine",1029.42195516626,16.9444706249493,8.3541778932031e-09
"7134","pine",882.564709057651,14.4705450023431,3.97301704328898e-08
"7135","pine",571.027428409341,14.1907039908035,4.78818996406307e-08
"7136","pine",503.428892413672,14.2328619184759,3.62911945368012e-08
"7137","pine",626.652223146666,11.0362203004691,1.23425817664495e-08
"7138","pine",579.402845530591,15.3904008113766,5.30202419350696e-08
"7139","pine",796.520869150807,11.2123252968256,2.80397848377366e-08
"7140","pine",1315.95654495529,13.3235011598624,1.0337761356166e-08
"7141","pine",696.21150496629,14.0257029529931,4.72194972056971e-08
"7142","pine",812.920925805784,14.1765873179317,3.7536782359403e-08
"7143","pine",1091.46510676932,14.8088023703476,1.89347246352341e-08
"7144","pine",488.120735682038,16.4874644387442,3.21504697752463e-08
"7145","pine",622.049994002185,14.0606973103029,4.96885049485933e-08
"7146","pine",793.327299131221,16.0823367754768,3.13283963899402e-08
"7147","pine",1111.60925575725,8.56955609894234,7.30543817257086e-09
"7148","pine",535.170518914385,13.0831361944173,2.85232902422267e-08
"7149","pine",953.568203766223,15.2657708873793,3.4438249008042e-08
"7150","pine",712.973110424163,18.9827119910248,1.24335991531007e-08
"7151","pine",1094.30972756727,11.5499899645688,1.44863781156343e-08
"7152","pine",542.122559784545,19.690064806052,1.03968464134393e-08
"7153","pine",1101.59401287917,11.5979983796823,1.42037676973003e-08
"7154","pine",1323.34065224316,12.6523556898228,7.99566859387691e-09
"7155","pine",1365.62996187771,13.6670721412465,6.18828056362967e-09
"7156","pine",1350.93401246269,12.9498816487389,6.0316978989103e-09
"7157","pine",1198.63474887029,15.2709663840188,1.14614456468465e-08
"7158","pine",975.238179619063,10.3326689834218,2.56589227026727e-08
"7159","pine",902.573514418085,18.2200075614806,6.07119272452937e-09
"7160","pine",908.213119576425,15.7112790227107,3.63484757857833e-08
"7161","pine",691.321019286061,14.410978683262,4.86862973973236e-08
"7162","pine",976.652059640824,12.8836473059624,4.1625682531621e-08
"7163","pine",657.675066045665,15.8302170072419,4.56537576860496e-08
"7164","pine",1227.83893934699,12.6718652191462,1.62103556279936e-08
"7165","pine",562.598255614552,15.2584848377479,5.15585345448939e-08
"7166","pine",384.159098940689,19.4974072993385,5.47954447588966e-09
"7167","pine",812.262994716003,13.3628646338258,3.65079457175219e-08
"7168","pine",536.685396872882,17.849247076435,2.62920667795393e-08
"7169","pine",555.608073116126,13.9264343334826,4.41519458873364e-08
"7170","pine",532.503489215266,13.1980750181993,2.97127721177996e-08
"7171","pine",674.909111683606,18.2954424505416,2.74028120541874e-08
"7172","pine",609.776468058087,18.0781731466285,3.15687663769398e-08
"7173","pine",1054.98368953183,13.6066988165472,2.25888389717694e-08
"7174","pine",811.085644164654,17.5694984768772,2.12328346837458e-08
"7175","pine",497.565183806477,19.2336964558895,1.11873557395071e-08
"7176","pine",346.437637359761,15.5125040612341,6.106758937338e-09
"7177","pine",446.153627494043,16.8629721786345,1.82392446547926e-08
"7178","pine",525.783203446527,15.6482091334936,4.60458270340073e-08
"7179","pine",532.402257564408,16.1900425737403,4.55930594729027e-08
"7180","pine",1030.49158099984,17.1015889800001,6.51816918710029e-09
"7181","pine",407.789995230028,16.5915951761341,1.34907318485063e-08
"7182","pine",1095.40793285221,16.3216981380241,9.38439486302148e-09
"7183","pine",1163.77301696073,12.430607463461,1.47429786360372e-08
"7184","pine",1029.38568325931,12.932884277201,2.96383134122869e-08
"7185","pine",626.115407909675,19.1335253810165,1.78574784362856e-08
"7186","pine",609.646805095886,13.5885210953674,4.4943455983963e-08
"7187","pine",570.097438637542,11.9754415727088,1.81571296053371e-08
"7188","pine",1064.47791534401,12.7432753046641,2.15368993217691e-08
"7189","pine",418.700687707571,17.3260559689932,1.0004028645793e-08
"7190","pine",1021.47866600592,14.9547013433867,2.42553024156507e-08
"7191","pine",1108.79867129482,10.5033701689821,1.26981932825157e-08
"7192","pine",991.969578201819,10.2674783160557,2.47945482394426e-08
"7193","pine",1309.02463205286,15.027110600477,8.00766745650709e-09
"7194","pine",398.661869243199,17.8719820566177,5.66990926638248e-09
"7195","pine",801.041317062907,16.0026988362881,3.19414212669981e-08
"7196","pine",665.859354658406,12.7101007741203,3.57602845824878e-08
"7197","pine",445.879460012918,14.6560208773262,2.07470781848691e-08
"7198","pine",1132.78440823341,16.1047194037589,8.7611144886826e-09
"7199","pine",1259.30788984375,11.5560070100917,9.00686576713002e-09
"7200","pine",1363.01474614845,14.4083748017982,6.22227395635107e-09
"7201","pine",585.918497104082,11.9773337860546,1.96291383161018e-08
"7202","pine",860.89717186108,10.4726584474566,2.1191471024623e-08
"7203","pine",624.486664926316,18.405156229247,2.90417273590322e-08
"7204","pine",358.781062065878,15.5438526176563,7.50239710856317e-09
"7205","pine",1108.34971083798,16.6142527449711,6.09036068601468e-09
"7206","pine",778.64929355511,13.7559317772657,3.74672470479435e-08
"7207","pine",605.036295657653,18.796766944445,2.34791588692625e-08
"7208","pine",1249.82522091683,11.7711807945689,1.17210854115425e-08
"7209","pine",1357.19434661547,15.054815533708,5.61976016589536e-09
"7210","pine",953.781500378974,12.0380991741431,3.95723253688224e-08
"7211","pine",1039.55489764702,11.2406968660467,2.04265443682551e-08
"7212","pine",503.428116191092,13.3259393541756,2.40382441816104e-08
"7213","pine",1151.09512715017,15.0059746291357,1.62170065341925e-08
"7214","pine",677.458120337451,14.3647919811339,4.99008094174628e-08
"7215","pine",693.731174617382,16.7657836906509,3.36558738604925e-08
"7216","pine",606.910998417871,18.3290148506434,2.9317532772311e-08
"7217","pine",597.796826629799,18.1120569924741,3.06297311083433e-08
"7218","pine",711.337982531425,12.5179169820155,3.38824554244941e-08
"7219","pine",1001.57230890059,16.4837687460998,1.93030982554224e-08
"7220","pine",980.683175334015,10.9835315736366,2.88493504423996e-08
"7221","pine",440.86946797642,16.6272225957476,1.91648808663027e-08
"7222","pine",1143.0281164047,10.2047845421247,9.34507177154188e-09
